multiplayer.multiplayer-lobby-screen.no-matches-available.label,未匹配成功,text
multiplayer.multiplayer-lobby-screen.searchinb-matches.label,正在搜索匹配结果,text
multiplayer.multiplayer-lobby-screen.creating-room.label,正在创建房间,text
multiplayer.multiplayer-lobby-screen.creating-server.label,正在创建服务器,text
multiplayer.multiplayer-lobby-screen.stopping-server.label,正在停止服务器,text
multiplayer.multiplayer-lobby-screen.operation-failure.label,运行失败,text
multiplayer.multiplayer-room-screen.back.button,返回,text
multiplayer.multiplayer-room-screen.settings.button,设置,text
multiplayer.multiplayer-room-screen.name-caption.label,名称,text
multiplayer.multiplayer-room-screen.map-vote.label,地图投票,text
multiplayer.multiplayer-room-screen.map-vote.options,"关闭,全部,BASIC,简单,中等,困难,MULTIGP,DRL,特定",text
multiplayer.multiplayer-room-screen.privacy.labels,"公开,不公开",text
multiplayer.multiplayer-room-screen.map.label,地图,text
multiplayer.multiplayer-room-screen.map-2016-world-championship.label,2016世界锦标赛,text
multiplayer.multiplayer-room-screen.track.label,赛道,text
multiplayer.multiplayer-room-screen.track-confirm.label,是否确认,text
multiplayer.multiplayer-room-screen.drone-name.label,无人机名称,text
multiplayer.multiplayer-room-screen.write-here-caption.label,在此输入,text
multiplayer.multiplayer-room-screen.start.button,开始,text
multiplayer.multiplayer-room-screen.spectate.button,观看,text
multiplayer.multiplayer-room-screen.ready-toggle.label,准备完毕,text
multiplayer.multiplayer-lobby-screen.waiting-for-players.label,等待玩家,text
multiplayer.multiplayer-lobby-screen.players-in-queue.label,排队中,text
multiplayer.multiplayer-lobby-screen.race-starts-in.label,竞赛倒数,text
multiplayer.multiplayer-lobby-screen.race-locked-with.label,竞赛锁定,text
multiplayer.multiplayer-lobby-screen.starting-game.label,开始游戏,text
multiplayer.multiplayer-lobby-screen.players.label,玩家,text
multiplayer.multiplayer-lobby-screen.quick-race.label,竞赛,text
multiplayer.multiplayer-lobby-screen.quick-freestyle.label,花式飞行,text
multiplayer.multiplayer-lobby-screen.quick-race-desc.label,一较高下,text
multiplayer.multiplayer-lobby-screen.quick-freestyle-desc.label,与好友自由飞行,text
multiplayer.multiplayer-room-screen.class.labels,"全部, 3寸, 4寸, 5寸, 6寸, 7寸,特定",text
multiplayer.multiplayer-room-screen.class,无人机类型,text
multiplayer.multiplayer-room-screen.title,大厅,text
multiplayer.multiplayer-lobby-screen.title,大厅,text
multiplayer.regions.asia,亚洲,text
multiplayer.regions.australia,澳大利亚,text
multiplayer.regions.east-canada,加拿大东部,text
multiplayer.regions.europe,欧洲,text
multiplayer.regions.india,印度,text
multiplayer.regions.japan,日本,text
multiplayer.regions.south-korea,韩国,text
multiplayer.regions.auto,自动,text
multiplayer.regions.south-america,南美,text
multiplayer.regions.north-america,北美,text
multiplayer.regions.us-west,美国西部,text
multiplayer.regions.unknown,未知,text
multiplayer.multiplayer-room-screen.game-modes.race,竞赛,text
multiplayer.multiplayer-room-screen.game-modes.freestyle,花式飞行,text
multiplayer.multiplayer-room-screen.game-modes.campaign,战役,text
multiplayer.select-drone-screen.title,选择你的无人机,text
multiplayer.default-room-name,房间,text
multiplayer.multiplayer-lobby-screen.quick-match,快速匹配,text
multiplayer.select-map-screen.title,选择地图,text
multiplayer.select-track-screen.title,选择赛道,text
multiplayer.multiplayer-room-screen.timeout,超时设定,text
tracks.sandbox.freestyle.title,花式飞行,text
tracks.sandbox.freestyle.description,没有障碍门的高自由度赛道,text
tracks.sandbox.race.title,无人机竞速联盟,text
tracks.sandbox.race.description,无人机竞速联盟测试赛道,text
tracks.sandbox.race-01.title,直线,text
tracks.sandbox.race-01.description,直线关卡,text
tracks.airplane-graveyard.freestyle.title,花式飞行,text
tracks.airplane-graveyard.freestyle.description,没有障碍门的高自由度赛道,text
tracks.house.freestyle.title,花式飞行,text
tracks.house.freestyle.description,没有障碍门的高自由度赛道,text
tracks.bell-labs.freestyle.title,花式飞行,text
tracks.bell-labs.freestyle.description,没有障碍门的高自由度赛道,text
tracks.bell-labs.race.title,DRL 2016,text
tracks.bell-labs.race.description,DRL 2016赛季赛道,text
tracks.bell-labs.race-01.title,新手项目,text
tracks.bell-labs.race-01.description,新手项目关卡,text
tracks.bell-labs.race-02.title,三位一体测试,text
tracks.bell-labs.race-02.description,三位一体测试关卡,text
tracks.detroit.freestyle.title,花式飞行,text
tracks.detroit.freestyle.description,没有障碍门的高自由度赛道,text
tracks.detroit.race.title,DRL 2016,text
tracks.detroit.race.description,DRL 2016赛季赛道,text
tracks.gates-of-hell.freestyle.title,花式飞行,text
tracks.gates-of-hell.freestyle.description,没有障碍门的高自由度赛道,text
tracks.gates-of-hell.race.title,DRL 2016,text
tracks.gates-of-hell.race.description,DRL 2016赛季赛道,text
tracks.gates-of-hell.race-01.title,造船厂,text
tracks.gates-of-hell.race-01.description,造船厂关卡,text
tracks.gates-of-hell.race-02.title,城市,text
tracks.gates-of-hell.race-02.description,城市关卡,text
tracks.gates-of-hell.race-03.title,森林,text
tracks.gates-of-hell.race-03.description,森林关卡,text
tracks.lapocalypse.race.title,DRL 2016,text
tracks.lapocalypse.race.description,DRL 2016赛季赛道,text
tracks.lapocalypse.freestyle.title,花式飞行,text
tracks.lapocalypse.freestyle.description,没有障碍门的高自由度赛道,text
tracks.miami-lights.freestyle.title,花式飞行,text
tracks.miami-lights.freestyle.description,没有障碍门的高自由度赛道,text
tracks.miami-lights.race.title,DRL 2016,text
tracks.miami-lights.race.description,DRL 2016赛季赛道,text
tracks.miami-lights.race-01.title,迈阿密之夜,text
tracks.miami-lights.race-01.description,迈阿密之夜关卡,text
tracks.miami-lights.race-02.title,结束区,text
tracks.miami-lights.race-02.description,结束区关卡,text
tracks.ohio-crash-site.freestyle.title,花式飞行,text
tracks.ohio-crash-site.freestyle.description,没有障碍门的高自由度赛道,text
tracks.ohio-crash-site.race.title,DRL 2016,text
tracks.ohio-crash-site.race.description,DRL 2016赛季赛道,text
tracks.ohio-crash-site.race-01.title,不置可否,text
tracks.ohio-crash-site.race-01.description,不置可否关卡,text
tracks.ohio-crash-site.race-02.title,禁区,text
tracks.ohio-crash-site.race-02.description,禁区关卡,text
tracks.atlanta-aftermath.race.title,DRL 2017,text
tracks.atlanta-aftermath.race.description,DRL 2017赛季赛道,text
tracks.atlanta-aftermath.freestyle.title,花式飞行,text
tracks.atlanta-aftermath.freestyle.description,没有障碍门的高自由度赛道,text
tracks.boston-foundry.race.title,DRL 2017,text
tracks.boston-foundry.race.description,DRL 2017赛季赛道,text
tracks.boston-foundry.freestyle.title,花式飞行,text
tracks.boston-foundry.freestyle.description,没有障碍门的高自由度赛道,text
tracks.london.race.title,DRL 2017,text
tracks.london.race.description,DRL 2017赛季赛道,text
tracks.london.freestyle.title,花式飞行,text
tracks.london.freestyle.description,没有障碍门的高自由度赛道,text
tracks.mardi-gras.freestyle.title,花式飞行,text
tracks.mardi-gras.freestyle.description,没有障碍门的高自由度赛道,text
tracks.mardi-gras.race.title,DRL 2017,text
tracks.mardi-gras.race.description,DRL 2017赛季赛道,text
tracks.miami-nights.race.title,DRL 2017,text
tracks.miami-nights.race.description,DRL 2017赛季赛道,text
tracks.miami-nights.freestyle.title,花式飞行,text
tracks.miami-nights.freestyle.description,没有障碍门的高自由度赛道,text
tracks.munich-playoffs.race.title,DRL 2017,text
tracks.munich-playoffs.race.description,DRL 2017赛季赛道,text
tracks.munich-playoffs.freestyle.title,花式飞行,text
tracks.munich-playoffs.freestyle.description,没有障碍门的高自由度赛道,text
custom-tracks.CMP-4a530b1e9d25ab99db03dce8.title,BLACKBIRD,text
custom-tracks.CMP-bba477dca256b82d0c76c762.title,NIGHTHAWK,text
custom-tracks.CMP-c9a4e988257bd462681b5055.title,THUNDERBOLT,text
custom-tracks.CMP-36b74e609abf17e160c1d58f.title,撞击,text
custom-tracks.CMP-b285fbf2e99932ae599fc384.title,直通拉斯维加斯,text
custom-tracks.CMP-febc2c29bfa619795f7d2f48.title,DRL 2018,text
custom-tracks.CMP-6f7c2863c0d546dca5ad5ff5.title,直通拉斯维加斯,text
custom-tracks.CMP-38af59750b8eff2fe44b08ef.title,直通拉斯维加斯,text
custom-tracks.CMP-083a3849284fbb25b734079f.title,晨练,text
custom-tracks.CMP-2619f376e9122e3b06e469fb.title,寂静曼哈顿,text
custom-tracks.CMP-9be8e7b12eec10b0936883b9.title,寂静商场,text
custom-tracks.CMP-3b1318db5ff046a88efca70e.title,DRL 2018,text
custom-tracks.CMP-cc69708c444badce0901218d.title,直通拉斯维加斯,text
custom-tracks.CMP-457ab50bcbda6268c0a17075.title,DRL 2018,text
custom-tracks.CMP-90e6cc22f1be0f9aeca7874c.title,直通拉斯维加斯,text
custom-tracks.CMP-845373803fa882b910a33a68.title,MGP 计时赛 1,text
custom-tracks.CMP-3e9c750ba34ada10dcd7e8bb.title,MGP 计时赛 2: 海啸,text
custom-tracks.CMP-79e13c21ed29b9f3adc5325f.title,MGP 计时赛 5: 鹦鹉螺,text
custom-tracks.CMP-8034249272c8430e13de8a34.title,MGP 计时赛 6: 暴怒,text
custom-tracks.CMP-c0978f02e5708b904b859217.title,MGP 2018 国际公开赛 中级赛,text
custom-tracks.CMP-dd11027f28d8faeb3bb19da7.title,MGP 2018 国际公开赛 小尺寸组,text
custom-tracks.CMP-33a6f23044671189fb388f05.title,MGP 计时赛 4: 高压,text
custom-tracks.CMP-c7efbebf80937e5ecd21a274.title,MGP 2018 分区预赛,text
custom-tracks.CMP-bd33becd20128e0c8a4e86b3.title,MGP 2018 分区决赛,text
custom-tracks.CMP-d542268e8c636e482a5a0296.title,MGP 2018 国际公开赛 规格赛,text
custom-tracks.CMP-e67d3f0fa2e374298edfc36e.title,MGP 2018 国际公开赛 新手组,text
custom-tracks.CMP-e7cb4467b63b7ab6f3617456.title,MGP 2017 分区决赛,text
custom-tracks.CMP-62c9f4ad5c15160e7077eb4f.title,MGP 2016 全国锦标赛,text
custom-tracks.CMP-dbab65c14263966c74ada465.title,MGP 2018 国际公开赛 团体赛,text
custom-tracks.CMP-503331f36ea43ae2ebb25879.title,MGP 计时赛 8: 复仇,text
custom-tracks.CMP-439fe01fcf55f219cd116b01.title,MGP 2018 国际公开赛 X CLASS,text
custom-tracks.CMP-f66d54b925d5096e9a367611.title,MGP 2018 全国锦标赛,text
custom-tracks.CMP-3dd16f97c8ae3e5f36470eee.title,MGP 2015 全国锦标赛,text
custom-tracks.CMP-a485031f4658460bb19bba68.title,MGP 计时赛 3: 贝塞尔曲线,text
custom-tracks.CMP-374eda734d9113a2344bdf09.title,2019 选拔赛 拉斯维加斯,text
custom-tracks.CMP-9b1a8ff541cededa1a9bcf65.title,忏悔节,text
custom-tracks.CMP-1cc2bbd7e8b61df9ccf2bfcb.title,势不两立,text
custom-tracks.CMP-0b4bad556c75bab6023e1c4a.title,启示录,text
custom-tracks.CMP-5d24c908b6dc4557cecfb795.title,加时赛,text
custom-tracks.CMP-47ff732f233016a3d5873464.title,王冠,text
custom-tracks.CMP-47531dbc941da23f7a06f589.title,MGP 2019 全球预选赛,text
custom-tracks.CMP-a21cafe6e1c6c43509111c9a.title,法尔肯堡,text
custom-tracks.CMP-ad9784b026932d04123da653.title,DRL 2018,text
custom-tracks.CMP-09cf181543e35fdbdbfd2e76.title,寂静 #FREETHEBRIDGE,text
custom-tracks.CMP-d74a7b93f15431314fcafa63.title,8字赛道(3圈),text
custom-tracks.CMP-1236184b3b6eae92e376a12c.title,极限团体赛,text
custom-tracks.CMP-63f29e988f24a54fccf949bb.title,寂静航线,text
custom-tracks.CMP-ef225f0752c3de49e0d9b38a.title,商场漫步,text
custom-tracks.CMP-bdae07145fb79f2ad9ba0423.title,树顶公园,text
custom-tracks.CMP-c3095bd8c72cd0d9eb0b80f1.title,MGP 2019 国际公开赛 世界杯,text
custom-tracks.CMP-bc8c43f123bf70b0708cccd8.title,化妆舞会,text
custom-tracks.CMP-af26895e90b0f65bcbc80f14.title,边线飞行,text
custom-tracks.CMP-35575708d9373f7822be6deb.title,2019 星米表演赛,text
custom-tracks.CMP-078934965adb3e7db63af736.title,MGP 2019 加拿大预选赛,text
custom-tracks.CMP-3d1b5e23a374c1ff7c8180f3.title,比尔里尔预赛,text
custom-tracks.CMP-3b5f210d04c5b7fdc75bfa6d.title,MGP 2019 国际公开赛 中级赛,text
custom-tracks.CMP-b9c7ba35c21802e5690bf508.title,MGP 2019 国际公开赛 小尺寸组,text
custom-tracks.CMP-e93ca3f973497401d0dcb331.title,MGP 2019 国际公开赛 新手组,text
custom-tracks.CMP-6292624e89d43fea71420f16.title,MGP 2019 国际公开赛 大尺寸组,text
custom-tracks.CMP-f4380ef0e200e65272988106.title,MGP 2019 国际公开赛 团体赛,text
custom-tracks.CMP-60da79544961bced88e1e769.title,皇家赛道,text
custom-tracks.CMP-4ec6dba40a8aa0ddd81be4e9.title,小试牛刀,text
custom-tracks.CMP-80574022d16b03e0b2c7226b.title,生态系统,text
custom-tracks.CMP-7bb6420c3728c153eacdb9eb.title,坏邻居,text
custom-tracks.CMP-07a097cd1c9be6785da56827.title,城市回顾,text
custom-tracks.CMP-b7d43486bac2362320b7a67e.title,MGP 2018 国际公开赛 世界杯,text
custom-tracks.CMP-14e2e077bc9118c37eabc414.title,DRL 2019,text
custom-tracks.CMP-b145cea7a61bab93a939dedc.title,格伦伍德,text
custom-tracks.CMP-324428d681708bc9b4a86680.title,达拉斯无人机竞速 - MF系列赛,text
custom-tracks.CMP-a5d347010669a55ce8b6b687.title,爬升,text
custom-tracks.CMP-5139d69e60c224258cd50189.title,2020选拔赛预赛 - 测试赛,text
custom-tracks.CMP-5139d69e60c224258cd50188.title,2020选拔赛预赛,text
custom-tracks.CMP-85d04375a6db27817102b2cb.title,2020 DRL选拔赛 第1周,text
custom-tracks.CMP-b95789a1e0852a47d5cb362a.title,花式飞行,text
custom-tracks.CMP-5d89e00547e720d80b13beaa.title,同温层加油机,text
custom-tracks.CMP-6c2bc4addbd1928c1bc01db3.title,DRL 2020 - 纽约之门,text
custom-tracks.CMP-004cbc546ec06dca564d52b8.title,DRL 2020 - 底特律,text
custom-tracks.CMP-558ea06080d14de0d15a5820.title,DRL 2020 - 大桥,text
custom-tracks.CMP-6104bc99decb73448e880128.title,DRL 2020 - 探险圆顶,text
custom-tracks.CMP-822841be172a5dae822ba773.title,DRL 2020 - 洛杉矶启示录,text
custom-tracks.CMP-79b5ec85848a2d65b239145d.title,DRL 2020 - 加州之夜,text
custom-tracks.CMP-8b2cce63cae8c0cc0000e256.title,DRL 2020 - 亚特兰大,text
custom-tracks.CMP-e74536dad8e7791d58d66ad0.title,第5赛季 里维埃拉,text
custom-tracks.CMP-d1589b47a931928059c403c2.title,DRL 2020 - 王国,text
custom-tracks.CMP-5a02b53793c7e083c1971eb2.title,DRL 2020 - 迈阿密,text
custom-tracks.CMP-b5ea5aede3456e0bc49237c0.title,DRL 2020 - 伦敦,text
custom-tracks.CMP-57ace9ba14e234b1cbc96c31.title,DRL 2020 - 狂欢节,text
custom-tracks.CMP-797414cb7302007587818b61.title,DRL 2020 - 宝马世界,text
custom-tracks.CMP-8bcca5e4b5350721e2291867.title,DRL 2020 - 飞机坟场,text
custom-tracks.CMP-92e84b5c2e04dcab65c26859.title,模拟器大赛 第7站,text
custom-tracks.CMP-ca0c1dc73892311359ab1b41.title,模拟器大赛 第4站,text
custom-tracks.CMP-c239e8b6c1a73d8168953dd3.title,模拟器大赛 第3站,text
custom-tracks.CMP-909b60384099d99b03a3e013.title,模拟器大赛 第8站,text
custom-tracks.CMP-d935ba0c62153d32b30c3c0e.title,模拟器大赛 第2站,text
custom-tracks.CMP-ade1346e9dbab236ced05666.title,模拟器大赛 第5站,text
custom-tracks.CMP-b8045bb693781b049c37c096.title,模拟器大赛 第6站,text
track.screen.drone-crash.label,无人机坠毁,text
track.screen.opponent-difficulty.label,难度,text
track.screen.opponent-difficulty.types,"简单, 中等, 困难",text
track.screen.opponent-toggle.label,对手,text
track.screen.opponent-toggle.types,"关, 开",text
track.screen.start.button,开始,text
track.screen.back.button,返回,text
track.screen.beginner.details,"稳定器 开启
高度保持器 开启
角度限制器 开启",text
track.screen.intermediate.details,"稳定器 关闭
高度保持器 关闭
角度限制器 开启",text
track.screen.pro.details,手动模式,text
track.screen.beginner.title,新手模式,text
track.screen.intermediate.title,进阶模式,text
track.screen.pro.title,专业模式,text
track.screen.selected-drone.label,已选中无人机,text
track.screen.opponent-mode,"关闭, 5名对手, 前5名, 冠军, 自己, 随机5名, 随机50名",text
track.screen.selected-drone.not-recommended,不推荐,text
quests.title,任务,text
quests.quest-fpv-01.title,带上视频眼镜,text
quests.quest-fpv-01.description,掌握FPV飞行的基础知识,text
quests.quest-los-01.title,基本操作,text
quests.quest-los-01.description,学习基本操作,text
quests.quest-pro-01.title,通往PRO之路,text
quests.quest-pro-01.description,真正的乐趣开始了！,text
quests.quests-screen.back,返回,text
quests.quests-screen.next,下一步,text
quests.quest-overview.back,返回,text
quests.quest-overview.title,任务,text
quests.quest-overview.card,任务,text
quests.card-title.quest,任务,text
quests.card-footer.begginer-mode,新手模式,text
quests.card-footer.intermediate-mode,进阶模式,text
quests.card-footer.pro-mode,专业模式,text
quests.card-footer.intermediate-pro-mode,进阶+专业模式,text
mission-overview.title,任务概述,text
mission-overview.about,关于此任务：,text
mission-overview.beginner-mode.title,新手模式,text
mission-overview.beginner-mode.description,"稳定器 开启
高度保持器 开启
角度限制器 开启",text
mission-overview.mission-title,任务,text
mission-overview.intermediate-mode.title,进阶模式,text
mission-overview.intermediate-mode.description,"稳定器关闭
高度保持器关闭
角度限制器开启",text
mission-overview.pro-mode.title,专业模式,text
mission-overview.pro-mode.description,手动模式,text
mission-overview.drone.title,训练无人机,text
mission-overview.start,开始,text
mission-overview.back,返回,text
mission-overview.mission-title.name.learn-to-fly,学习飞行,text
mission-overview.mission-title.name.pitch,俯仰,text
mission-overview.mission-title.name.roll,横滚,text
mission-overview.mission-title.name.training-in-the-sky-with-diamonds,穿越训练,text
mission-overview.mission-title.name.roof-and-roll,屋顶横滚,text
mission-overview.mission-title.name.throttling-roof-to-roof ,"控制油门, 在屋顶间穿梭",text
mission-overview.mission-title.name.the-diamond-path,钻石之路,text
mission-overview.mission-title.name.crane-climb,起重机攀爬,text
mission-overview.mission-title.name.gotta-pop-em-all,通通撞破,text
mission-overview.mission-title.name.balloon-hunt,追逐气球,text
mission-overview.mission-title.name.downtown-pop,市区爆破,text
mission-overview.mission-title.name.balloon-track,气球追踪,text
mission-overview.mission-title.name.under-your-own-power,自力更生,text
mission-overview.mission-title.name.road-to-fpv,通往FPV之路,text
mission-overview.mission-title.name.fpv-first-person-view,FPV：第一人称视角,text
mission-overview.mission-title.name.pitch-and-roll,俯仰与横滚,text
mission-overview.mission-title.name.yaw-know-what-i-mean,"偏航, 懂我的意思吗？",text
mission-overview.mission-title.name.trust-the-thrust,拉力训练,text
mission-overview.mission-title.name.mixed-mission-medley,混合训练,text
mission-overview.mission-title.name.wide-turns,大转弯,text
mission-overview.mission-title.name.flying-circus,飞行马戏团,text
mission-overview.mission-title.name.snowman-run,雪人赛道,text
mission-overview.mission-title.name.slammin-slalom,回转障碍,text
mission-overview.mission-title.name.flight-club,飞行俱乐部,text
mission-overview.mission-title.name.corsa-di-farfalla,蝴蝶赛道,text
mission-overview.mission-title.name.second-slalom,第二个回转障碍,text
mission-overview.mission-title.name.dna-run,双螺旋赛道,text
mission-overview.mission-title.name.fly-r-squared,R字形赛道,text
mission-overview.mission-title.name.the-square-route,直角线路,text
mission-overview.mission-title.name.hourglass,沙漏赛道,text
mission-overview.mission-title.name.star-road,星光大道,text
mission-overview.mission-title.name.rising-sun,旭日东升,text
mission-overview.mission-title.name.zig-zag,Z字形赛道,text
mission-overview.mission-title.name.a-flight-in-the-woods,林中穿梭,text
mission-overview.mission-title.name.back-to-basics,回归基础,text
mission-overview.mission-title.name.back-to-basics-flying-steady,"回归基础, 稳定飞行",text
mission-overview.mission-title.name.back-to-basics-up-and-out,"回归基础, 向上和向前",text
mission-overview.mission-title.name.back-to-basics-up-and-over,"回归基础, 向上和越过",text
mission-overview.mission-title.name.back-to-basics-like-a-record-baby,"回归基础, 偏航",text
mission-overview.mission-title.name.back-to-basics-back-it-up,"回归基础, 倒飞",text
mission-overview.mission-title.name.back-to-basics-lets-mix-it-up,"回归基础, 混合训练",text
mission-overview.mission-title.name.back-to-basics-around-the-bend,"回归基础, 转弯",text
mission-overview.mission-title.name.back-to-basics-circles-are-our-friends,"回归基础, 圆形赛道是我们的好朋友",text
mission-overview.mission-title.name.back-to-basics-do-you-wanna-build-a-snowman,"回归基础, 你想要堆个雪人吗？",text
mission-overview.mission-title.name.figure-8,8字形,text
mission-overview.mission-title.name.the-ringer,环形赛道,text
mission-overview.mission-title.name.wish-upon-a-star,向星星许愿,text
mission-overview.mission-title.name.search-and-destroy,搜寻与摧毁,text
mission-overview.mission-title.name.the-double-helix,双螺旋,text
mission-overview.mission-title.name.off-the-beaten-path,全新的赛道,text
mission-overview.mission-title.name.parking-lot-slalom,停车场障碍赛,text
mission-overview.mission-title.name.the-obstacle-course,障碍赛道,text
mission-overview.mission-title.name.the-sweeper,大幅度转弯,text
mission-overview.mission-title.name.your-first-race,你的第一场比赛,text
mission-complete.title,任务完成,text
mission-complete.nav-left.quest,任务,text
mission-complete.nav-left.exit,退出,text
mission-complete.form.title,任务完成,text
mission-complete.form.score,您的分数/,text
mission-complete.intermediate-mode.title,进阶模式,text
mission-complete.feedback.form.title,请向我们提供反馈,text
mission-complete.feedback.experience.values,"<请选择>, 首次飞行, 飞过模拟器, 飞过无人机",text
mission-complete.feedback.form.experience,您是有经验的无人机飞手吗？,text
mission-complete.feedback.form.enjoy,您喜欢这个任务吗？,text
mission-complete.feedback.enjoy.values,"<请选择>, 是, 否, 不确定",text
mission-complete.feedback.improve.values,"<请选择>, 是, 否, 不确定",text
mission-complete.feedback.form.improve,模拟器有助于提高您的飞行技术吗？,text
mission-complete.feedback.form.field,请在此提供您的反馈,text
mission-complete.nav-right.next,下一步,text
mission-complete.nav-right.restart,重新开始,text
npc-overlay.nav-left.back,返回,text
npc-overlay.nav-left.exit,退出,text
npc-overlay.nav-right.next,下一步,text
ms-learn-to-fly.title,学习飞行,text
ms-learn-to-fly.description,向玩家介绍基本操控,text
ms-learn-to-fly.shortDescription,"这是一架入门级无人机, 你将用它进行练习。
此无人机用于 <color=#5db300>新手</color> 及<color=#f8e71c>进阶</color>模式并帮助新飞手适应无人机操控。",text
ms-learn-to-fly.dialog-000,开始学习飞行吧！控制你的左摇杆来起飞。,text
ms-learn-to-fly.dialog-001,通过左摇杆你可以控制高度。上升至32米。,text
ms-learn-to-fly.dialog-002,"当心！如果飞得太高, 你将失去信号。
回到31米的标记处。",text
ms-learn-to-fly.dialog-92,"控制右摇杆向前飞行, 撞破那个气球。",text
ms-learn-to-fly.dialog-93,"你马上就可以自由飞行了, 但要先掌握基本操作。",text
ms-learn-to-fly.dialog-94,"控制右摇杆向前飞行, 撞破那个气球。",text
ms-learn-to-fly.dialog-95,现在使用左摇杆环顾四周。,text
ms-learn-to-fly.dialog-96,看到路上的旗子了吗？使用左摇杆面向它。,text
ms-learn-to-fly.dialog-97,"现在使用右摇杆向前移动, 靠近旗子。",text
ms-learn-to-fly.dialog-98,"你马上就可以自由飞行了, 但要先掌握基本操作。",text
ms-learn-to-fly.dialog-99,"现在使用右摇杆向前移动, 靠近旗子。",text
ms-learn-to-fly.dialog-100,"你可以使用右摇杆进行横滚, 切换到右边的航道。",text
ms-learn-to-fly.dialog-101,"你马上就可以自由飞行了, 但要先掌握基本操作。",text
ms-learn-to-fly.dialog-102,"你可以使用右摇杆进行横滚, 切换到右边的航道。",text
ms-learn-to-fly.dialog-103,"现在, 使用左摇杆控制高度, 使用右摇杆向前移动。 撞破那些气球。",text
ms-learn-to-fly.dialog-104,"你马上就可以自由飞行了, 但要先掌握基本操作。",text
ms-learn-to-fly.dialog-105,"现在, 使用左摇杆控制高度, 使用右摇杆向前移动。 撞破那些气球。",text
ms-learn-to-fly.dialog-106,"现在向左横滚, 切换到中间的航道。",text
ms-learn-to-fly.dialog-107,"你马上就可以自由飞行了, 但要先掌握基本操作。",text
ms-learn-to-fly.dialog-108,"现在向左横滚, 切换到中间的航道。",text
ms-learn-to-fly.dialog-109,俯仰&横滚时刻！只使用右摇杆来撞破那些气球吧。,text
ms-learn-to-fly.dialog-110,"你马上就可以自由飞行了, 但要先掌握基本操作。",text
ms-learn-to-fly.dialog-111,俯仰&横滚时刻！只使用右摇杆来撞破那些气球吧。,text
ms-learn-to-fly.dialog-112,"最后, 控制俯仰, 横滚和油门穿越菱形门吧。",text
ms-learn-to-fly.dialog-113,干得漂亮！,text
ms-learn-to-fly.dialog-114,"你马上就可以自由飞行了, 但要先掌握基本操作。",text
ms-learn-to-fly.dialog-115,"最后, 控制俯仰, 横滚和油门穿越菱形门吧。",text
ms-learn-to-fly.dialog-116,"复习一下基本操控吧, 注意哦。",text
ms-learn-to-fly.dialog-117,"左摇杆上下控制高度, 这是油门。",text
ms-learn-to-fly.dialog-118,"左摇杆左右控制朝向, 这是偏航。",text
ms-learn-to-fly.dialog-119,"右摇杆左右控制左右平移, 这是横滚。",text
ms-learn-to-fly.dialog-120,"右摇杆上下控制前后移动, 这是俯仰。",text
ms-learn-to-fly.dialog-121,掌握这些技巧吧。,text
ms-learn-to-fly.dialog-122,你上下颠倒了！,text
ms-learn-to-fly.dialog-123,再试一次。,text
ms-pitch.title,俯仰,text
ms-pitch.description,练习精准的俯仰控制。,text
ms-pitch.shortDescription,"看来已上手了, 我们看看俯仰吧。",text
ms-pitch.dialog-124,在此任务中我们将练习从A点起飞在B点降落。,text
ms-pitch.dialog-125,现在轮到你了。,text
ms-pitch.dialog-126,现在轮到你了。,text
ms-pitch.dialog-127,飞得很好。让我们再试一次。,text
ms-pitch.dialog-128,太棒了！任务完成。,text
ms-pitch.dialog-129,干得很好！你的技术确实在提高。,text
ms-pitch.dialog-130,你有些飞出范围了。再试一次吧。,text
ms-pitch.dialog-131,飞吧。,text
ms-pitch.dialog-132,俯仰有点过了。再试一次吧。,text
ms-pitch.dialog-133,飞吧。,text
ms-roll.title,横滚,text
ms-roll.description,练习精准的横滚控制。,text
ms-roll.shortDescription,练习使用横滚从一侧移动到另一侧。,text
ms-roll.dialog-178,"将你的无人机向左或向右倾斜。
向一侧倾斜得够多, 无人机将开始向那个方向移动, 就像俯仰一样。",text
ms-roll.dialog-179,在此任务中我们将练习使用横滚从A点起飞在B点降落。,text
ms-roll.dialog-180,然后我们将再次使用横滚从B点起飞在A点降落。,text
ms-roll.dialog-181,"好了, 让我们开始吧。",text
ms-roll.dialog-182,很好。现在飞回来。,text
ms-roll.dialog-183,太棒了！任务完成。,text
ms-roll.dialog-184,"随着每项任务的完成, 你的摇杆操作越来越娴熟了。继续加油吧。",text
ms-roll.dialog-185,使用更直的路径。再试一次吧。,text
ms-roll.dialog-186,飞吧。,text
ms-roll.dialog-187,"横滚太多了, 油门不足。再试一次吧。",text
ms-roll.dialog-188,飞吧。,text
ms-sky-with-diamonds.title,穿越训练,text
ms-sky-with-diamonds.description,练习油门技术的实际应用。,text
ms-sky-with-diamonds.shortDescription,"随着你的油门控制技术的提高, 让我们通过更长的飞行距离来测试一下你的技能吧。",text
ms-sky-with-diamonds.dialog-233,你已经可以短距离飞行了。现在试试更长的距离吧。,text
ms-sky-with-diamonds.dialog-234,"望向地平线, 你会看到一个悬在空中的菱形门。",text
ms-sky-with-diamonds.dialog-235,在此任务中，你将控制无人机从中心穿过菱形门。试试吧。,text
ms-sky-with-diamonds.dialog-236,试试吧。,text
